Picked up JAVA_TOOL_OPTIONS: -Xmx2g
Opening log file:  /tmp/java.log.57051

                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
             R2022b Update 2 (9.13.0.2105380) 64-bit (glnxa64)
                              October 26, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
Starting parallel pool (parpool) using the 'local' profile ...
Connected to the parallel pool (number of workers: 32).
Loaded 446 seeds from grids/seeds/individual/y2023.mat
	scoring all of them using MC
	MCS total time 14.0 m + evolution total time 2.0 d = 2.0 d
	MCS runs 446 (1.0 m each) --> evolution runs 352 (4.0 h each)

seed 56 | gen    8 (935 grids scored in 13.1 m) | maps{1} | new champion: max wsl 8, nw 12, score 161
seed 161 | gen    6 (452 grids scored in 5.4 m) | maps{1} | new champion: max wsl 11, nw 15, score 134
seed 36 | gen    8 (845 grids scored in 13.2 m) | maps{1} | new champion: max wsl 10, nw 16, score 163
seed 141 | gen    7 (493 grids scored in 21.5 m) | maps{1} | new champion: max wsl 13, nw 12, score 137
seed 171 | gen    3 (145 grids scored in 2.4 m) | maps{1} | new champion: max wsl 10, nw 13, score 158
seed 191 | gen    3 (134 grids scored in 4.1 m) | maps{1} | new champion: max wsl 10, nw 12, score 142
seed 146 | gen    7 (577 grids scored in 8.1 m) | maps{1} | new champion: max wsl 9, nw 14, score 153
seed 121 | gen    7 (445 grids scored in 7.8 m) | maps{1} | new champion: max wsl 8, nw 13, score 146
seed 111 | gen   51 (7.2K grids scored in 28.8 m) | maps{1} | new champion: max wsl 11, nw 14, score 150
seed 76 | gen   19 (2.2K grids scored in 23.9 m) | maps{1} | new champion: max wsl 9, nw 12, score 161
seed 41 | gen   13 (1.6K grids scored in 28.1 m) | maps{1} | new champion: max wsl 9, nw 13, score 167
seed 71 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 6, score 68
seed 71 | gen    5 (344 grids scored in 2.7 m) | maps{1} | new champion: max wsl 9, nw 13, score 136
seed 36 | gen    9 (1.0K grids scored in 15.7 m) | maps{1} | new champion: max wsl 10, nw 16, score 165
seed 151 | gen   10 (1.4K grids scored in 18.1 m) | maps{1} | new champion: max wsl 9, nw 15, score 152
seed 191 | gen    4 (248 grids scored in 7.2 m) | maps{1} | new champion: max wsl 11, nw 15, score 143
seed 91 | gen    4 (316 grids scored in 20.5 m) | maps{1} | new champion: max wsl 9, nw 12, score 146
seed 161 | gen    7 (589 grids scored in 9.2 m) | maps{1} | new champion: max wsl 11, nw 15, score 137
seed 71 | gen    6 (441 grids scored in 4.2 m) | maps{1} | new champion: max wsl 9, nw 11, score 146
seed 181 | gen   15 (1.7K grids scored in 16.8 m) | maps{1} | new champion: max wsl 9, nw 15, score 158
seed 121 | gen    8 (576 grids scored in 11.0 m) | maps{1} | new champion: max wsl 8, nw 13, score 147
seed 141 | gen    8 (622 grids scored in 25.9 m) | maps{1} | new champion: max wsl 13, nw 12, score 138
seed 36 | gen   10 (1.2K grids scored in 17.6 m) | maps{1} | new champion: max wsl 10, nw 15, score 166
seed 96 | gen    7 (490 grids scored in 28.5 m) | maps{1} | new champion: max wsl 10, nw 16, score 138
seed 146 | gen    9 (838 grids scored in 12.9 m) | maps{1} | new champion: max wsl 9, nw 14, score 157
seed 126 | gen    8 (691 grids scored in 25.9 m) | maps{1} | new champion: max wsl 9, nw 16, score 148
seed 46 | gen    9 (986 grids scored in 22.4 m) | maps{1} | new champion: max wsl 9, nw 14, score 149
seed 191 | gen    5 (380 grids scored in 10.4 m) | maps{1} | new champion: max wsl 11, nw 15, score 153
seed 121 | gen    9 (715 grids scored in 13.7 m) | maps{1} | new champion: max wsl 9, nw 13, score 149
seed 161 | gen    8 (726 grids scored in 12.9 m) | maps{1} | new champion: max wsl 11, nw 15, score 143
seed 131 | gen    8 (921 grids scored in 17.2 m) | maps{1} | new champion: max wsl 10, nw 11, score 148
seed 151 | gen   12 (1.8K grids scored in 23.2 m) | maps{1} | new champion: max wsl 9, nw 16, score 153
seed 141 | gen    9 (744 grids scored in 29.6 m) | maps{1} | new champion: max wsl 11, nw 13, score 143
seed 176 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 7, score 70
seed 41 | gen   15 (1.9K grids scored in 34.6 m) | maps{1} | new champion: max wsl 9, nw 13, score 168
seed 176 | gen    3 (149 grids scored in 35.9 s) | maps{1} | new champion: max wsl 11, nw 12, score 135
seed 91 | gen    5 (455 grids scored in 26.1 m) | maps{1} | new champion: max wsl 9, nw 13, score 148
seed 96 | gen    8 (638 grids scored in 32.8 m) | maps{1} | new champion: max wsl 9, nw 15, score 146
seed 81 | gen   62 (8.7K grids scored in 32.4 m) | maps{1} | new champion: max wsl 12, nw 15, score 135
seed 121 | gen   10 (864 grids scored in 16.9 m) | maps{1} | new champion: max wsl 9, nw 12, score 152
seed 176 | gen    4 (275 grids scored in 2.1 m) | maps{1} | new champion: max wsl 11, nw 13, score 144
seed 52 | gen   32 (5.1K grids scored in 4.0 h) | maps{1} | new champion: max wsl 9, nw 14, score 176
seed 106 | gen   20 (2.1K grids scored in 29.0 m) | maps{1} | new champion: max wsl 9, nw 14, score 159
seed 141 | gen   10 (866 grids scored in 33.6 m) | maps{1} | new champion: max wsl 10, nw 13, score 150
seed 161 | gen    9 (897 grids scored in 17.6 m) | maps{1} | new champion: max wsl 11, nw 15, score 145
seed 111 | gen   56 (8.0K grids scored in 39.5 m) | maps{1} | new champion: max wsl 9, nw 13, score 159
seed 176 | gen    5 (406 grids scored in 4.6 m) | maps{1} | new champion: max wsl 11, nw 12, score 148
seed 96 | gen    9 (781 grids scored in 36.2 m) | maps{1} | new champion: max wsl 9, nw 14, score 149
seed 181 | gen   17 (2.0K grids scored in 26.0 m) | maps{1} | new champion: max wsl 9, nw 15, score 161
seed 106 | gen   21 (2.3K grids scored in 33.3 m) | maps{1} | new champion: max wsl 9, nw 14, score 160
seed 161 | gen   10 (1.1K grids scored in 20.8 m) | maps{1} | new champion: max wsl 8, nw 15, score 159
seed 51 | gen    0 (0 grids scored in 0.0 s) | maps{1} | new champion: max wsl 13, nw 7, score 69
seed 176 | gen    6 (551 grids scored in 8.2 m) | maps{1} | new champion: max wsl 11, nw 12, score 150
seed 96 | gen   10 (947 grids scored in 39.6 m) | maps{1} | new champion: max wsl 9, nw 15, score 154
seed 141 | gen   11 (990 grids scored in 38.0 m) | maps{1} | new champion: max wsl 11, nw 13, score 157
seed 51 | gen    4 (185 grids scored in 34.4 s) | maps{1} | new champion: max wsl 13, nw 13, score 126
seed 46 | gen   11 (1.3K grids scored in 32.8 m) | maps{1} | new champion: max wsl 8, nw 13, score 152
seed 51 | gen    5 (303 grids scored in 1.1 m) | maps{1} | new champion: max wsl 13, nw 13, score 137
seed 66 | gen   18 (2.1K grids scored in 42.7 m) | maps{1} | new champion: max wsl 8, nw 15, score 164
seed 146 | gen   13 (1.4K grids scored in 25.1 m) | maps{1} | new champion: max wsl 9, nw 13, score 161
seed 61 | gen   13 (1.6K grids scored in 39.1 m) | maps{1} | new champion: max wsl 9, nw 14, score 158
seed 51 | gen    6 (442 grids scored in 1.8 m) | maps{1} | new champion: max wsl 13, nw 13, score 146
seed 131 | gen   10 (1.2K grids scored in 27.9 m) | maps{1} | new champion: max wsl 9, nw 11, score 150
seed 106 | gen   22 (2.4K grids scored in 37.3 m) | maps{1} | new champion: max wsl 9, nw 15, score 162
seed 146 | gen   14 (1.6K grids scored in 27.1 m) | maps{1} | new champion: max wsl 9, nw 14, score 165
seed 51 | gen    8 (730 grids scored in 3.9 m) | maps{1} | new champion: max wsl 9, nw 14, score 150
seed 46 | gen   12 (1.4K grids scored in 36.1 m) | maps{1} | new champion: max wsl 8, nw 14, score 154
seed 71 | gen    8 (716 grids scored in 20.4 m) | maps{1} | new champion: max wsl 10, nw 12, score 150
seed 51 | gen    9 (884 grids scored in 5.1 m) | maps{1} | new champion: max wsl 9, nw 13, score 153
seed 171 | gen    6 (497 grids scored in 23.9 m) | maps{1} | new champion: max wsl 10, nw 14, score 161
seed 191 | gen    8 (803 grids scored in 25.6 m) | maps{1} | new champion: max wsl 11, nw 16, score 155
seed 51 | gen   10 (1.0K grids scored in 6.5 m) | maps{1} | new champion: max wsl 9, nw 12, score 156
seed 56 | gen   12 (1.7K grids scored in 36.8 m) | maps{1} | new champion: max wsl 11, nw 14, score 164
seed 101 | gen   31 (4.1K grids scored in 45.2 m) | maps{1} | new champion: max wsl 8, nw 13, score 161
seed 181 | gen   19 (2.4K grids scored in 36.8 m) | maps{1} | new champion: max wsl 9, nw 15, score 162
seed 71 | gen    9 (858 grids scored in 24.5 m) | maps{1} | new champion: max wsl 10, nw 12, score 153
seed 51 | gen   11 (1.2K grids scored in 8.1 m) | maps{1} | new champion: max wsl 9, nw 13, score 159
seed 81 | gen   65 (9.2K grids scored in 47.9 m) | maps{1} | new champion: max wsl 9, nw 15, score 138
seed 171 | gen    7 (635 grids scored in 27.8 m) | maps{1} | new champion: max wsl 10, nw 15, score 162
seed 56 | gen   13 (1.9K grids scored in 40.0 m) | maps{1} | new champion: max wsl 9, nw 14, score 168
seed 146 | gen   17 (2.1K grids scored in 34.1 m) | maps{1} | new champion: max wsl 9, nw 15, score 167
seed 161 | gen   12 (1.4K grids scored in 32.6 m) | maps{1} | new champion: max wsl 8, nw 15, score 165
seed 51 | gen   13 (1.5K grids scored in 11.8 m) | maps{1} | new champion: max wsl 8, nw 13, score 161
seed 81 | gen   66 (9.4K grids scored in 51.0 m) | maps{1} | new champion: max wsl 9, nw 15, score 146
seed 76 | gen   26 (3.3K grids scored in 50.7 m) | maps{1} | new champion: max wsl 9, nw 12, score 162
seed 176 | gen    8 (873 grids scored in 20.8 m) | maps{1} | new champion: max wsl 11, nw 12, score 153
seed 51 | gen   15 (1.8K grids scored in 16.1 m) | maps{1} | new champion: max wsl 8, nw 11, score 167
seed 141 | gen   13 (1.2K grids scored in 53.9 m) | maps{1} | new champion: max wsl 9, nw 13, score 162
seed 176 | gen    9 (1.0K grids scored in 25.1 m) | maps{1} | new champion: max wsl 8, nw 12, score 161
seed 146 | gen   20 (2.6K grids scored in 40.8 m) | maps{1} | new champion: max wsl 11, nw 12, score 173
seed 151 | gen   19 (3.2K grids scored in 48.9 m) | maps{1} | new champion: max wsl 9, nw 16, score 158
seed 51 | gen   16 (2.0K grids scored in 18.0 m) | maps{1} | new champion: max wsl 9, nw 12, score 175
seed 111 | gen   64 (9.4K grids scored in 1.0 h) | maps{1} | new champion: max wsl 8, nw 13, score 163
seed 56 | gen   15 (2.2K grids scored in 48.2 m) | maps{1} | new champion: max wsl 9, nw 14, score 171
seed 61 | gen   16 (2.2K grids scored in 56.5 m) | maps{1} | new champion: max wsl 9, nw 14, score 159
seed 151 | gen   20 (3.4K grids scored in 50.8 m) | maps{1} | new champion: max wsl 9, nw 16, score 161
seed 141 | gen   14 (1.4K grids scored in 57.5 m) | maps{1} | new champion: max wsl 10, nw 14, score 164
seed 61 | gen   17 (2.3K grids scored in 59.3 m) | maps{1} | new champion: max wsl 10, nw 14, score 163
seed 81 | gen   68 (9.8K grids scored in 1.0 h) | maps{1} | new champion: max wsl 9, nw 15, score 149
seed 71 | gen   11 (1.1K grids scored in 39.1 m) | maps{1} | new champion: max wsl 10, nw 12, score 155
seed 161 | gen   14 (1.8K grids scored in 45.0 m) | maps{1} | new champion: max wsl 9, nw 14, score 170
seed 131 | gen   13 (1.7K grids scored in 49.5 m) | maps{1} | new champion: max wsl 10, nw 10, score 156
seed 46 | gen   15 (1.9K grids scored in 56.6 m) | maps{1} | new champion: max wsl 8, nw 14, score 155
seed 41 | gen   22 (3.1K grids scored in 1.1 h) | maps{1} | new champion: max wsl 9, nw 13, score 169
seed 106 | gen   25 (3.0K grids scored in 1.0 h) | maps{1} | new champion: max wsl 9, nw 15, score 164
seed 181 | gen   22 (2.9K grids scored in 56.7 m) | maps{1} | new champion: max wsl 9, nw 14, score 166
seed 176 | gen   11 (1.3K grids scored in 36.7 m) | maps{1} | new champion: max wsl 8, nw 13, score 167
seed 156 | gen  105 (14.8K grids scored in 52.6 m) | maps{1} | new champion: max wsl 12, nw 10, score 137
seed 156 | gen  106 (14.9K grids scored in 53.5 m) | maps{1} | new champion: max wsl 12, nw 11, score 148
seed 51 | gen   18 (2.3K grids scored in 32.0 m) | maps{1} | new champion: max wsl 8, nw 12, score 181
seed 81 | gen   70 (10.1K grids scored in 1.2 h) | maps{1} | new champion: max wsl 10, nw 13, score 150
seed 116 | gen   20 (2.9K grids scored in 1.2 h) | maps{1} | new champion: max wsl 13, nw 14, score 165
seed 151 | gen   25 (4.4K grids scored in 1.1 h) | maps{1} | new champion: max wsl 9, nw 14, score 163
seed 46 | gen   17 (2.2K grids scored in 1.2 h) | maps{1} | new champion: max wsl 8, nw 14, score 158
seed 101 | gen   43 (6.1K grids scored in 1.3 h) | maps{1} | new champion: max wsl 8, nw 12, score 162
seed 156 | gen  108 (15.2K grids scored in 1.0 h) | maps{1} | new champion: max wsl 12, nw 12, score 152
seed 71 | gen   13 (1.4K grids scored in 56.4 m) | maps{1} | new champion: max wsl 10, nw 13, score 157
seed 116 | gen   22 (3.3K grids scored in 1.3 h) | maps{1} | new champion: max wsl 10, nw 12, score 167
seed 131 | gen   16 (2.2K grids scored in 1.1 h) | maps{1} | new champion: max wsl 9, nw 11, score 157
seed 156 | gen  109 (15.4K grids scored in 1.1 h) | maps{1} | new champion: max wsl 12, nw 12, score 154
seed 156 | gen  110 (15.6K grids scored in 1.1 h) | maps{1} | new champion: max wsl 12, nw 13, score 155
seed 76 | gen   35 (4.8K grids scored in 1.4 h) | maps{1} | new champion: max wsl 8, nw 13, score 169
seed 156 | gen  111 (15.8K grids scored in 1.2 h) | maps{1} | new champion: max wsl 12, nw 13, score 157
seed 76 | gen   36 (4.9K grids scored in 1.5 h) | maps{1} | new champion: max wsl 8, nw 14, score 170
seed 46 | gen   19 (2.5K grids scored in 1.4 h) | maps{1} | new champion: max wsl 8, nw 14, score 159
seed 156 | gen  112 (15.9K grids scored in 1.2 h) | maps{1} | new champion: max wsl 12, nw 12, score 158
seed 151 | gen   30 (5.4K grids scored in 1.4 h) | maps{1} | new champion: max wsl 9, nw 14, score 168
seed 156 | gen  113 (16.1K grids scored in 1.3 h) | maps{1} | new champion: max wsl 10, nw 13, score 160
seed 61 | gen   21 (3.1K grids scored in 1.5 h) | maps{1} | new champion: max wsl 9, nw 15, score 168
seed 156 | gen  114 (16.3K grids scored in 1.3 h) | maps{1} | new champion: max wsl 10, nw 13, score 167
seed 81 | gen   73 (10.7K grids scored in 1.6 h) | maps{1} | new champion: max wsl 8, nw 12, score 152
seed 46 | gen   21 (2.9K grids scored in 1.6 h) | maps{1} | new champion: max wsl 8, nw 13, score 160
seed 156 | gen  116 (16.6K grids scored in 1.5 h) | maps{1} | new champion: max wsl 10, nw 14, score 169
seed 116 | gen   30 (4.8K grids scored in 1.9 h) | maps{1} | new champion: max wsl 10, nw 11, score 168
seed 46 | gen   23 (3.3K grids scored in 1.8 h) | maps{1} | new champion: max wsl 8, nw 12, score 161
seed 131 | gen   22 (3.3K grids scored in 1.8 h) | maps{1} | new champion: max wsl 10, nw 11, score 159
seed 81 | gen   76 (11.2K grids scored in 2.1 h) | maps{1} | new champion: max wsl 8, nw 11, score 158
seed 36 | gen   27 (3.8K grids scored in 2.0 h) | maps{1} | new champion: max wsl 10, nw 14, score 168
seed 191 | gen   16 (2.1K grids scored in 1.9 h) | maps{1} | new champion: max wsl 10, nw 12, score 160
seed 36 | gen   28 (3.9K grids scored in 2.1 h) | maps{1} | new champion: max wsl 10, nw 15, score 171
seed 91 | gen    9 (962 grids scored in 2.2 h) | maps{1} | new champion: max wsl 8, nw 15, score 156
seed 36 | gen   29 (4.1K grids scored in 2.1 h) | maps{1} | new champion: max wsl 10, nw 15, score 175
seed 186 | gen  245 (35.4K grids scored in 2.0 h) | maps{1} | new champion: max wsl 12, nw 12, score 133
seed 186 | gen  246 (35.6K grids scored in 2.0 h) | maps{1} | new champion: max wsl 13, nw 13, score 135
seed 186 | gen  247 (35.8K grids scored in 2.1 h) | maps{1} | new champion: max wsl 11, nw 13, score 139
seed 91 | gen   10 (1.1K grids scored in 2.2 h) | maps{1} | new champion: max wsl 8, nw 16, score 164
seed 186 | gen  248 (35.9K grids scored in 2.1 h) | maps{1} | new champion: max wsl 11, nw 14, score 140
seed 186 | gen  249 (36.1K grids scored in 2.1 h) | maps{1} | new champion: max wsl 11, nw 13, score 144
seed 186 | gen  250 (36.2K grids scored in 2.2 h) | maps{1} | new champion: max wsl 11, nw 13, score 145
seed 186 | gen  251 (36.4K grids scored in 2.2 h) | maps{1} | new champion: max wsl 11, nw 12, score 147
seed 186 | gen  252 (36.6K grids scored in 2.2 h) | maps{1} | new champion: max wsl 10, nw 12, score 148
seed 191 | gen   19 (2.7K grids scored in 2.2 h) | maps{1} | new champion: max wsl 10, nw 12, score 161
seed 101 | gen   64 (9.7K grids scored in 2.5 h) | maps{1} | new champion: max wsl 8, nw 11, score 165
seed 91 | gen   12 (1.4K grids scored in 2.6 h) | maps{1} | new champion: max wsl 8, nw 16, score 167
seed 191 | gen   21 (3.0K grids scored in 2.4 h) | maps{1} | new champion: max wsl 10, nw 13, score 164
seed 186 | gen  257 (37.4K grids scored in 2.5 h) | maps{1} | new champion: max wsl 10, nw 13, score 152
seed 166 | gen  218 (33.2K grids scored in 2.4 h) | maps{1} | new champion: max wsl 9, nw 12, score 111
seed 166 | gen  219 (33.4K grids scored in 2.5 h) | maps{1} | new champion: max wsl 9, nw 12, score 122
seed 191 | gen   23 (3.4K grids scored in 2.5 h) | maps{1} | new champion: max wsl 8, nw 13, score 166
seed 166 | gen  220 (33.6K grids scored in 2.5 h) | maps{1} | new champion: max wsl 9, nw 12, score 129
seed 106 | gen   32 (4.3K grids scored in 2.8 h) | maps{1} | new champion: max wsl 10, nw 15, score 165
seed 166 | gen  221 (33.7K grids scored in 2.6 h) | maps{1} | new champion: max wsl 9, nw 12, score 134
seed 166 | gen  222 (33.9K grids scored in 2.6 h) | maps{1} | new champion: max wsl 9, nw 13, score 136
seed 191 | gen   25 (3.8K grids scored in 2.7 h) | maps{1} | new champion: max wsl 8, nw 14, score 169
seed 106 | gen   34 (4.7K grids scored in 3.0 h) | maps{1} | new champion: max wsl 10, nw 15, score 169
seed 66 | gen   38 (5.5K grids scored in 3.2 h) | maps{1} | new champion: max wsl 8, nw 11, score 168
seed 106 | gen   36 (5.1K grids scored in 3.3 h) | maps{1} | new champion: max wsl 10, nw 15, score 170
seed 181 | gen   35 (5.2K grids scored in 3.3 h) | maps{1} | new champion: max wsl 9, nw 14, score 168
seed 136 | gen  416 (59.4K grids scored in 3.3 h) | maps{1} | new champion: max wsl 9, nw 19, score 139
seed 136 | gen  417 (59.5K grids scored in 3.4 h) | maps{1} | new champion: max wsl 9, nw 19, score 148
seed 116 | gen   43 (7.4K grids scored in 3.4 h) | maps{1} | new champion: max wsl 8, nw 13, score 170
seed 136 | gen  418 (59.7K grids scored in 3.4 h) | maps{1} | new champion: max wsl 9, nw 19, score 153
seed 136 | gen  420 (60.0K grids scored in 3.5 h) | maps{1} | new champion: max wsl 11, nw 17, score 159
seed 136 | gen  421 (60.2K grids scored in 3.5 h) | maps{1} | new champion: max wsl 11, nw 17, score 161
seed 136 | gen  423 (60.5K grids scored in 3.6 h) | maps{1} | new champion: max wsl 11, nw 16, score 163
seed 71 | gen   20 (2.5K grids scored in 3.3 h) | maps{1} | new champion: max wsl 10, nw 10, score 158
seed 131 | gen   38 (6.2K grids scored in 3.5 h) | maps{1} | new champion: max wsl 10, nw 12, score 160
seed 166 | gen  225 (34.4K grids scored in 3.4 h) | maps{1} | new champion: max wsl 9, nw 14, score 137
seed 71 | gen   21 (2.6K grids scored in 3.4 h) | maps{1} | new champion: max wsl 9, nw 13, score 160
seed 136 | gen  425 (60.9K grids scored in 3.7 h) | maps{1} | new champion: max wsl 11, nw 16, score 164
seed 51 | gen   24 (3.3K grids scored in 3.2 h) | maps{1} | new champion: max wsl 8, nw 12, score 183
seed 71 | gen   22 (2.8K grids scored in 3.5 h) | maps{1} | new champion: max wsl 9, nw 14, score 162
seed 136 | gen  428 (61.4K grids scored in 3.8 h) | maps{1} | new champion: max wsl 11, nw 16, score 166
seed 146 | gen   51 (7.4K grids scored in 3.7 h) | maps{1} | new champion: max wsl 9, nw 12, score 178
seed 181 | gen   40 (6.1K grids scored in 3.8 h) | maps{1} | new champion: max wsl 9, nw 13, score 171
